candidateId, stateId, hasChief, percentageStatePopulation,  wonState, percentageStateVotes, credibility, stubbornness, won, percentageVotes, changedBelief, sameBelief, nChiefs, percentageCandidatePopulation
candidate_0, Alaska, false, 15, true, 60, 97, 63, true, 56, unknown, false, 2, 34,
candidate_0, California, true, 18, true, 50, 97, 63, true, 56, true, false, 2, 34,
candidate_0, Florida, false, 28, true, 66, 97, 63, true, 56, unknown, false, 2, 34,
candidate_0, Hawaii, true, 15, true, 60, 97, 63, true, 56, true, false, 2, 34,
candidate_0, Kansas, false, 21, true, 42, 97, 63, true, 56, unknown, false, 2, 34,
candidate_1, Alaska, true, 15, false, 0, 65, 4, false, 56, true, false, 3, 65,
candidate_1, California, false, 18, false, 33, 65, 4, false, 56, unknown, false, 3, 65,
candidate_1, Florida, true, 28, false, 11, 65, 4, false, 56, true, false, 3, 65,
candidate_1, Hawaii, false, 15, false, 40, 65, 4, false, 56, unknown, true, 3, 65,
candidate_1, Kansas, true, 21, false, 42, 65, 4, false, 56, false, false, 3, 65,
candidate_0, Alaska, false, 21, false, 37, 83, 71, false, 44, unknown, true, 3, 60,
candidate_0, California, true, 23, false, 22, 83, 71, false, 44, false, false, 3, 60,
candidate_0, Florida, true, 23, true, 55, 83, 71, false, 44, true, true, 3, 60,
candidate_0, Hawaii, false, 18, false, 28, 83, 71, false, 44, unknown, false, 3, 60,
candidate_0, Kansas, true, 13, false, 20, 83, 71, false, 44, true, false, 3, 60,
candidate_1, Alaska, true, 21, false, 25, 71, 34, true, 44, true, false, 2, 39,
candidate_1, California, false, 23, true, 55, 71, 34, true, 44, unknown, false, 2, 39,
candidate_1, Florida, false, 23, false, 33, 71, 34, true, 44, unknown, false, 2, 39,
candidate_1, Hawaii, true, 18, true, 42, 71, 34, true, 44, false, false, 2, 39,
candidate_1, Kansas, false, 13, true, 80, 71, 34, true, 44, unknown, false, 2, 39,
candidate_0, Alaska, true, 21, false, 11, 70, 36, false, 39, true, false, 3, 60,
candidate_0, California, true, 14, true, 50, 70, 36, false, 39, true, false, 3, 60,
candidate_0, Florida, false, 21, false, 22, 70, 36, false, 39, unknown, false, 3, 60,
candidate_0, Hawaii, false, 17, false, 14, 70, 36, false, 39, unknown, false, 3, 60,
candidate_0, Kansas, true, 24, false, 20, 70, 36, false, 39, true, false, 3, 60,
candidate_1, Alaska, false, 21, false, 33, 69, 27, false, 39, unknown, true, 2, 39,
candidate_1, California, false, 14, false, 16, 69, 27, false, 39, unknown, false, 2, 39,
candidate_1, Florida, true, 21, true, 55, 69, 27, false, 39, false, false, 2, 39,
candidate_1, Hawaii, true, 17, false, 42, 69, 27, false, 39, true, false, 2, 39,
candidate_1, Kansas, false, 24, false, 40, 69, 27, false, 39, unknown, false, 2, 39,
candidate_0, Alaska, false, 22, false, 20, 67, 21, false, 47, unknown, true, 1, 11,
candidate_0, California, false, 20, false, 0, 67, 21, false, 47, unknown, false, 1, 11,
candidate_0, Florida, false, 22, false, 30, 67, 21, false, 47, unknown, false, 1, 11,
candidate_0, Hawaii, true, 11, false, 0, 67, 21, false, 47, true, false, 1, 11,
candidate_0, Kansas, false, 22, false, 30, 67, 21, false, 47, unknown, false, 1, 11,
candidate_1, Alaska, true, 22, false, 10, 82, 70, false, 47, false, false, 4, 88,
candidate_1, California, true, 20, false, 44, 82, 70, false, 47, false, false, 4, 88,
candidate_1, Florida, true, 22, false, 10, 82, 70, false, 47, false, false, 4, 88,
candidate_1, Hawaii, false, 11, true, 100, 82, 70, false, 47, unknown, false, 4, 88,
candidate_1, Kansas, true, 22, true, 40, 82, 70, false, 47, true, false, 4, 88,
candidate_0, Alaska, true, 13, false, 0, 93, 38, false, 55, true, true, 2, 36,
candidate_0, California, false, 13, false, 0, 93, 38, false, 55, unknown, false, 2, 36,
candidate_0, Florida, true, 23, false, 33, 93, 38, false, 55, true, false, 2, 36,
candidate_0, Hawaii, false, 23, false, 33, 93, 38, false, 55, unknown, false, 2, 36,
candidate_0, Kansas, false, 26, true, 60, 93, 38, false, 55, unknown, false, 2, 36,
candidate_1, Alaska, false, 13, true, 60, 98, 80, true, 55, unknown, false, 3, 63,
candidate_1, California, true, 13, true, 100, 98, 80, true, 55, true, true, 3, 63,
candidate_1, Florida, false, 23, true, 55, 98, 80, true, 55, unknown, false, 3, 63,
candidate_1, Hawaii, true, 23, true, 44, 98, 80, true, 55, false, false, 3, 63,
candidate_1, Kansas, true, 26, false, 40, 98, 80, true, 55, false, false, 3, 63,
candidate_0, Alaska, false, 16, false, 0, 87, 26, false, 51, unknown, false, 2, 38,
candidate_0, California, false, 29, false, 22, 87, 26, false, 51, unknown, true, 2, 38,
candidate_0, Florida, true, 16, false, 20, 87, 26, false, 51, false, false, 2, 38,
candidate_0, Hawaii, false, 16, false, 20, 87, 26, false, 51, unknown, false, 2, 38,
candidate_0, Kansas, true, 22, true, 42, 87, 26, false, 51, true, false, 2, 38,
candidate_1, Alaska, true, 16, true, 60, 92, 83, true, 51, false, true, 3, 61,
candidate_1, California, true, 29, true, 55, 92, 83, true, 51, true, false, 3, 61,
candidate_1, Florida, false, 16, true, 60, 92, 83, true, 51, unknown, false, 3, 61,
candidate_1, Hawaii, true, 16, false, 40, 92, 83, true, 51, false, true, 3, 61,
candidate_1, Kansas, false, 22, false, 42, 92, 83, true, 51, unknown, true, 3, 61,
candidate_0, Alaska, true, 14, true, 40, 82, 60, true, 38, true, false, 2, 41,
candidate_0, California, false, 23, true, 50, 82, 60, true, 38, unknown, false, 2, 41,
candidate_0, Florida, false, 17, false, 33, 82, 60, true, 38, unknown, false, 2, 41,
candidate_0, Hawaii, true, 26, true, 44, 82, 60, true, 38, false, false, 2, 41,
candidate_0, Kansas, false, 17, false, 16, 82, 60, true, 38, unknown, false, 2, 41,
candidate_1, Alaska, false, 14, false, 40, 87, 89, false, 38, unknown, false, 3, 58,
candidate_1, California, true, 23, false, 37, 87, 89, false, 38, false, false, 3, 58,
candidate_1, Florida, true, 17, true, 50, 87, 89, false, 38, false, false, 3, 58,
candidate_1, Hawaii, false, 26, false, 33, 87, 89, false, 38, unknown, false, 3, 58,
candidate_1, Kansas, true, 17, false, 16, 87, 89, false, 38, false, false, 3, 58,
candidate_0, Alaska, true, 15, false, 33, 70, 45, true, 41, true, false, 2, 41,
candidate_0, California, false, 23, false, 33, 70, 45, true, 41, unknown, false, 2, 41,
candidate_0, Florida, true, 25, true, 50, 70, 45, true, 41, false, true, 2, 41,
candidate_0, Hawaii, false, 17, true, 42, 70, 45, true, 41, unknown, false, 2, 41,
candidate_0, Kansas, false, 17, true, 42, 70, 45, true, 41, unknown, false, 2, 41,
candidate_1, Alaska, false, 15, false, 33, 90, 35, false, 41, unknown, true, 3, 58,
candidate_1, California, true, 23, true, 55, 90, 35, false, 41, true, false, 3, 58,
candidate_1, Florida, false, 25, false, 20, 90, 35, false, 41, unknown, false, 3, 58,
candidate_1, Hawaii, true, 17, false, 42, 90, 35, false, 41, false, false, 3, 58,
candidate_1, Kansas, true, 17, false, 28, 90, 35, false, 41, false, false, 3, 58,
candidate_0, Alaska, true, 15, false, 40, 68, 59, true, 46, false, false, 4, 78,
candidate_0, California, true, 21, true, 57, 68, 59, true, 46, false, false, 4, 78,
candidate_0, Florida, true, 21, true, 57, 68, 59, true, 46, true, false, 4, 78,
candidate_0, Hawaii, false, 21, true, 57, 68, 59, true, 46, unknown, false, 4, 78,
candidate_0, Kansas, true, 18, false, 16, 68, 59, true, 46, false, false, 4, 78,
candidate_1, Alaska, false, 15, true, 60, 76, 26, false, 46, unknown, false, 1, 21,
candidate_1, California, false, 21, false, 14, 76, 26, false, 46, unknown, false, 1, 21,
candidate_1, Florida, false, 21, false, 42, 76, 26, false, 46, unknown, true, 1, 21,
candidate_1, Hawaii, true, 21, false, 28, 76, 26, false, 46, true, false, 1, 21,
candidate_1, Kansas, false, 18, false, 33, 76, 26, false, 46, unknown, false, 1, 21,
candidate_0, Alaska, false, 17, true, 80, 82, 46, true, 50, unknown, false, 1, 17,
candidate_0, California, true, 17, true, 40, 82, 46, true, 50, true, false, 1, 17,
candidate_0, Florida, false, 17, true, 80, 82, 46, true, 50, unknown, false, 1, 17,
candidate_0, Hawaii, false, 28, false, 25, 82, 46, true, 50, unknown, false, 1, 17,
candidate_0, Kansas, false, 17, false, 40, 82, 46, true, 50, unknown, true, 1, 17,
candidate_1, Alaska, true, 17, false, 0, 80, 85, false, 50, false, true, 4, 82,
candidate_1, California, false, 17, false, 40, 80, 85, false, 50, unknown, false, 4, 82,
candidate_1, Florida, true, 17, false, 0, 80, 85, false, 50, true, false, 4, 82,
candidate_1, Hawaii, true, 28, true, 62, 80, 85, false, 50, true, false, 4, 82,
candidate_1, Kansas, true, 17, true, 60, 80, 85, false, 50, false, false, 4, 82,
candidate_0, Alaska, false, 18, true, 57, 98, 57, false, 36, unknown, false, 2, 39,
candidate_0, California, true, 21, false, 0, 98, 57, false, 36, false, false, 2, 39,
candidate_0, Florida, false, 23, false, 44, 98, 57, false, 36, unknown, false, 2, 39,
candidate_0, Hawaii, false, 18, false, 42, 98, 57, false, 36, unknown, false, 2, 39,
candidate_0, Kansas, true, 18, false, 28, 98, 57, false, 36, false, false, 2, 39,
candidate_1, Alaska, true, 18, false, 14, 63, 3, false, 36, true, false, 3, 60,
candidate_1, California, false, 21, true, 62, 63, 3, false, 36, unknown, false, 3, 60,
candidate_1, Florida, true, 23, false, 11, 63, 3, false, 36, true, false, 3, 60,
candidate_1, Hawaii, true, 18, false, 14, 63, 3, false, 36, false, false, 3, 60,
candidate_1, Kansas, false, 18, true, 42, 63, 3, false, 36, unknown, false, 3, 60,
candidate_0, Alaska, false, 24, true, 66, 91, 47, true, 54, unknown, true, 4, 75,
candidate_0, California, true, 16, false, 33, 91, 47, true, 54, false, true, 4, 75,
candidate_0, Florida, true, 27, true, 50, 91, 47, true, 54, true, true, 4, 75,
candidate_0, Hawaii, true, 16, true, 50, 91, 47, true, 54, true, false, 4, 75,
candidate_0, Kansas, true, 16, true, 66, 91, 47, true, 54, true, true, 4, 75,
candidate_1, Alaska, true, 24, false, 0, 66, 25, false, 54, true, false, 1, 24,
candidate_1, California, false, 16, false, 33, 66, 25, false, 54, unknown, false, 1, 24,
candidate_1, Florida, false, 27, false, 30, 66, 25, false, 54, unknown, false, 1, 24,
candidate_1, Hawaii, false, 16, false, 16, 66, 25, false, 54, unknown, false, 1, 24,
candidate_1, Kansas, false, 16, false, 33, 66, 25, false, 54, unknown, false, 1, 24,
candidate_0, Alaska, false, 12, true, 60, 85, 22, true, 57, unknown, false, 3, 70,
candidate_0, California, true, 22, true, 55, 85, 22, true, 57, true, false, 3, 70,
candidate_0, Florida, true, 25, true, 60, 85, 22, true, 57, false, false, 3, 70,
candidate_0, Hawaii, false, 17, true, 85, 85, 22, true, 57, unknown, false, 3, 70,
candidate_0, Kansas, true, 22, false, 33, 85, 22, true, 57, false, false, 3, 70,
candidate_1, Alaska, true, 12, false, 40, 88, 79, false, 57, true, true, 2, 30,
candidate_1, California, false, 22, false, 33, 88, 79, false, 57, unknown, false, 2, 30,
candidate_1, Florida, false, 25, false, 30, 88, 79, false, 57, unknown, false, 2, 30,
candidate_1, Hawaii, true, 17, false, 14, 88, 79, false, 57, false, false, 2, 30,
candidate_1, Kansas, false, 22, false, 33, 88, 79, false, 57, unknown, false, 2, 30,
candidate_0, Alaska, true, 11, true, 60, 85, 81, true, 52, true, false, 3, 59,
candidate_0, California, true, 23, true, 50, 85, 81, true, 52, false, true, 3, 59,
candidate_0, Florida, true, 23, true, 50, 85, 81, true, 52, true, false, 3, 59,
candidate_0, Hawaii, false, 21, true, 55, 85, 81, true, 52, unknown, false, 3, 59,
candidate_0, Kansas, false, 19, true, 50, 85, 81, true, 52, unknown, true, 3, 59,
candidate_1, Alaska, false, 11, false, 0, 87, 93, false, 52, unknown, false, 2, 40,
candidate_1, California, false, 23, false, 10, 87, 93, false, 52, unknown, false, 2, 40,
candidate_1, Florida, false, 23, false, 10, 87, 93, false, 52, unknown, false, 2, 40,
candidate_1, Hawaii, true, 21, false, 11, 87, 93, false, 52, false, false, 2, 40,
candidate_1, Kansas, true, 19, false, 25, 87, 93, false, 52, false, false, 2, 40,
candidate_0, Alaska, false, 23, false, 12, 74, 41, false, 47, unknown, false, 4, 76,
candidate_0, California, true, 17, false, 16, 74, 41, false, 47, true, false, 4, 76,
candidate_0, Florida, true, 14, false, 20, 74, 41, false, 47, false, false, 4, 76,
candidate_0, Hawaii, true, 20, false, 28, 74, 41, false, 47, false, false, 4, 76,
candidate_0, Kansas, true, 23, false, 25, 74, 41, false, 47, true, false, 4, 76,
candidate_1, Alaska, true, 23, false, 37, 80, 61, true, 47, false, false, 1, 23,
candidate_1, California, false, 17, true, 50, 80, 61, true, 47, unknown, false, 1, 23,
candidate_1, Florida, false, 14, true, 80, 80, 61, true, 47, unknown, false, 1, 23,
candidate_1, Hawaii, false, 20, true, 57, 80, 61, true, 47, unknown, true, 1, 23,
candidate_1, Kansas, false, 23, false, 25, 80, 61, true, 47, unknown, false, 1, 23,
candidate_0, Alaska, true, 22, true, 50, 81, 2, true, 58, true, false, 2, 36,
candidate_0, California, true, 13, false, 20, 81, 2, true, 58, false, false, 2, 36,
candidate_0, Florida, false, 19, true, 71, 81, 2, true, 58, unknown, true, 2, 36,
candidate_0, Hawaii, false, 25, true, 88, 81, 2, true, 58, unknown, false, 2, 36,
candidate_0, Kansas, false, 19, true, 42, 81, 2, true, 58, unknown, false, 2, 36,
candidate_1, Alaska, false, 22, false, 37, 86, 91, false, 58, unknown, false, 3, 63,
candidate_1, California, false, 13, false, 20, 86, 91, false, 58, unknown, false, 3, 63,
candidate_1, Florida, true, 19, false, 0, 86, 91, false, 58, false, true, 3, 63,
candidate_1, Hawaii, true, 25, false, 11, 86, 91, false, 58, false, false, 3, 63,
candidate_1, Kansas, true, 19, false, 28, 86, 91, false, 58, false, false, 3, 63,
candidate_0, Alaska, false, 13, false, 0, 97, 80, false, 64, unknown, false, 2, 40,
candidate_0, California, false, 24, true, 44, 97, 80, false, 64, unknown, false, 2, 40,
candidate_0, Florida, false, 21, true, 50, 97, 80, false, 64, unknown, false, 2, 40,
candidate_0, Hawaii, true, 27, false, 10, 97, 80, false, 64, false, false, 2, 40,
candidate_0, Kansas, true, 13, false, 0, 97, 80, false, 64, false, true, 2, 40,
candidate_1, Alaska, true, 13, true, 100, 80, 43, true, 64, false, false, 3, 59,
candidate_1, California, true, 24, false, 44, 80, 43, true, 64, true, false, 3, 59,
candidate_1, Florida, true, 21, false, 37, 80, 43, true, 64, false, false, 3, 59,
candidate_1, Hawaii, false, 27, true, 80, 80, 43, true, 64, unknown, false, 3, 59,
candidate_1, Kansas, false, 13, true, 80, 80, 43, true, 64, unknown, false, 3, 59,
candidate_0, Alaska, false, 16, false, 20, 70, 43, false, 64, unknown, false, 2, 48,
candidate_0, California, true, 19, false, 16, 70, 43, false, 64, false, true, 2, 48,
candidate_0, Florida, false, 16, false, 20, 70, 43, false, 64, unknown, true, 2, 48,
candidate_0, Hawaii, true, 29, false, 22, 70, 43, false, 64, true, true, 2, 48,
candidate_0, Kansas, false, 19, false, 16, 70, 43, false, 64, unknown, true, 2, 48,
candidate_1, Alaska, true, 16, true, 60, 89, 64, true, 64, true, true, 3, 51,
candidate_1, California, false, 19, true, 66, 89, 64, true, 64, unknown, false, 3, 51,
candidate_1, Florida, true, 16, true, 80, 89, 64, true, 64, true, false, 3, 51,
candidate_1, Hawaii, false, 29, true, 55, 89, 64, true, 64, unknown, false, 3, 51,
candidate_1, Kansas, true, 19, true, 66, 89, 64, true, 64, true, false, 3, 51,
candidate_0, Alaska, false, 21, true, 37, 68, 19, false, 44, unknown, false, 2, 42,
candidate_0, California, true, 21, false, 37, 68, 19, false, 44, true, true, 2, 42,
candidate_0, Florida, true, 21, false, 37, 68, 19, false, 44, false, false, 2, 42,
candidate_0, Hawaii, false, 21, false, 37, 68, 19, false, 44, unknown, false, 2, 42,
candidate_0, Kansas, false, 15, true, 66, 68, 19, false, 44, unknown, true, 2, 42,
candidate_1, Alaska, true, 21, false, 37, 95, 49, true, 44, false, true, 3, 57,
candidate_1, California, false, 21, true, 50, 95, 49, true, 44, unknown, false, 3, 57,
candidate_1, Florida, false, 21, true, 50, 95, 49, true, 44, unknown, false, 3, 57,
candidate_1, Hawaii, true, 21, true, 50, 95, 49, true, 44, true, false, 3, 57,
candidate_1, Kansas, true, 15, false, 33, 95, 49, true, 44, false, false, 3, 57,
candidate_0, Alaska, true, 19, false, 42, 79, 15, true, 55, true, false, 1, 19,
candidate_0, California, false, 25, true, 77, 79, 15, true, 55, unknown, false, 1, 19,
candidate_0, Florida, false, 19, true, 85, 79, 15, true, 55, unknown, false, 1, 19,
candidate_0, Hawaii, false, 19, false, 28, 79, 15, true, 55, unknown, false, 1, 19,
candidate_0, Kansas, false, 16, false, 33, 79, 15, true, 55, unknown, false, 1, 19,
candidate_1, Alaska, false, 19, false, 14, 63, 7, false, 55, unknown, false, 4, 80,
candidate_1, California, true, 25, false, 0, 63, 7, false, 55, true, false, 4, 80,
candidate_1, Florida, true, 19, false, 0, 63, 7, false, 55, true, false, 4, 80,
candidate_1, Hawaii, true, 19, false, 14, 63, 7, false, 55, false, false, 4, 80,
candidate_1, Kansas, true, 16, true, 50, 63, 7, false, 55, true, false, 4, 80,
candidate_0, Alaska, true, 12, false, 20, 98, 45, true, 46, true, false, 4, 78,
candidate_0, California, true, 19, false, 37, 98, 45, true, 46, false, false, 4, 78,
candidate_0, Florida, false, 21, false, 33, 98, 45, true, 46, unknown, false, 4, 78,
candidate_0, Hawaii, true, 24, true, 80, 98, 45, true, 46, true, false, 4, 78,
candidate_0, Kansas, true, 21, false, 44, 98, 45, true, 46, false, false, 4, 78,
candidate_1, Alaska, false, 12, true, 80, 90, 12, false, 46, unknown, false, 1, 21,
candidate_1, California, false, 19, true, 50, 90, 12, false, 46, unknown, false, 1, 21,
candidate_1, Florida, true, 21, true, 66, 90, 12, false, 46, true, false, 1, 21,
candidate_1, Hawaii, false, 24, false, 20, 90, 12, false, 46, unknown, false, 1, 21,
candidate_1, Kansas, false, 21, false, 11, 90, 12, false, 46, unknown, false, 1, 21,
candidate_0, Alaska, false, 25, true, 55, 79, 2, false, 47, unknown, false, 2, 36,
candidate_0, California, true, 13, false, 40, 79, 2, false, 47, false, false, 2, 36,
candidate_0, Florida, true, 22, false, 12, 79, 2, false, 47, true, false, 2, 36,
candidate_0, Hawaii, false, 25, false, 33, 79, 2, false, 47, unknown, false, 2, 36,
candidate_0, Kansas, false, 13, false, 20, 79, 2, false, 47, unknown, true, 2, 36,
candidate_1, Alaska, true, 25, false, 22, 81, 49, true, 47, true, false, 3, 63,
candidate_1, California, false, 13, true, 60, 81, 49, true, 47, unknown, false, 3, 63,
candidate_1, Florida, false, 22, true, 75, 81, 49, true, 47, unknown, false, 3, 63,
candidate_1, Hawaii, true, 25, true, 44, 81, 49, true, 47, false, false, 3, 63,
candidate_1, Kansas, true, 13, false, 40, 81, 49, true, 47, false, true, 3, 63,
candidate_0, Alaska, false, 18, false, 16, 89, 89, false, 54, unknown, false, 2, 42,
candidate_0, California, true, 18, false, 33, 89, 89, false, 54, false, false, 2, 42,
candidate_0, Florida, false, 24, false, 37, 89, 89, false, 54, unknown, true, 2, 42,
candidate_0, Hawaii, true, 24, false, 37, 89, 89, false, 54, false, false, 2, 42,
candidate_0, Kansas, false, 15, true, 60, 89, 89, false, 54, unknown, false, 2, 42,
candidate_1, Alaska, true, 18, true, 66, 63, 4, true, 54, false, false, 3, 57,
candidate_1, California, false, 18, true, 50, 63, 4, true, 54, unknown, false, 3, 57,
candidate_1, Florida, true, 24, true, 62, 63, 4, true, 54, true, false, 3, 57,
candidate_1, Hawaii, false, 24, true, 50, 63, 4, true, 54, unknown, false, 3, 57,
candidate_1, Kansas, true, 15, false, 40, 63, 4, true, 54, false, true, 3, 57,
candidate_0, Alaska, false, 19, false, 37, 88, 63, true, 43, unknown, false, 3, 60,
candidate_0, California, true, 21, true, 55, 88, 63, true, 43, true, false, 3, 60,
candidate_0, Florida, true, 17, true, 42, 88, 63, true, 43, true, false, 3, 60,
candidate_0, Hawaii, false, 19, false, 37, 88, 63, true, 43, unknown, false, 3, 60,
candidate_0, Kansas, true, 21, true, 44, 88, 63, true, 43, true, false, 3, 60,
candidate_1, Alaska, true, 19, true, 50, 75, 46, false, 43, true, false, 2, 39,
candidate_1, California, false, 21, false, 33, 75, 46, false, 43, unknown, false, 2, 39,
candidate_1, Florida, false, 17, false, 28, 75, 46, false, 43, unknown, false, 2, 39,
candidate_1, Hawaii, true, 19, false, 25, 75, 46, false, 43, false, false, 2, 39,
candidate_1, Kansas, false, 21, false, 33, 75, 46, false, 43, unknown, true, 2, 39,
candidate_0, Alaska, true, 20, false, 28, 74, 5, false, 50, true, false, 5, 100,
candidate_0, California, true, 17, true, 50, 74, 5, false, 50, false, true, 5, 100,
candidate_0, Florida, true, 23, false, 25, 74, 5, false, 50, true, false, 5, 100,
candidate_0, Hawaii, true, 17, false, 0, 74, 5, false, 50, true, false, 5, 100,
candidate_0, Kansas, true, 20, false, 14, 74, 5, false, 50, false, false, 5, 100,
candidate_1, Alaska, false, 20, false, 14, 91, 35, true, 50, unknown, false, 0, 0,
candidate_1, California, false, 17, false, 50, 91, 35, true, 50, unknown, false, 0, 0,
candidate_1, Florida, false, 23, true, 50, 91, 35, true, 50, unknown, false, 0, 0,
candidate_1, Hawaii, false, 17, true, 83, 91, 35, true, 50, unknown, false, 0, 0,
candidate_1, Kansas, false, 20, true, 57, 91, 35, true, 50, unknown, false, 0, 0,
candidate_0, Alaska, true, 20, false, 12, 81, 79, false, 58, false, false, 1, 20,
candidate_0, California, false, 23, false, 33, 81, 79, false, 58, unknown, false, 1, 20,
candidate_0, Florida, false, 23, false, 11, 81, 79, false, 58, unknown, false, 1, 20,
candidate_0, Hawaii, false, 17, true, 42, 81, 79, false, 58, unknown, false, 1, 20,
candidate_0, Kansas, false, 15, false, 16, 81, 79, false, 58, unknown, false, 1, 20,
candidate_1, Alaska, false, 20, true, 75, 93, 9, true, 58, unknown, true, 4, 79,
candidate_1, California, true, 23, true, 55, 93, 9, true, 58, true, false, 4, 79,
candidate_1, Florida, true, 23, true, 66, 93, 9, true, 58, true, false, 4, 79,
candidate_1, Hawaii, true, 17, false, 42, 93, 9, true, 58, true, false, 4, 79,
candidate_1, Kansas, true, 15, true, 50, 93, 9, true, 58, true, true, 4, 79,
candidate_0, Alaska, true, 13, false, 20, 72, 20, false, 35, true, false, 4, 72,
candidate_0, California, true, 27, true, 40, 72, 20, false, 35, true, false, 4, 72,
candidate_0, Florida, true, 18, false, 42, 72, 20, false, 35, true, false, 4, 72,
candidate_0, Hawaii, false, 27, false, 30, 72, 20, false, 35, unknown, false, 4, 72,
candidate_0, Kansas, true, 13, false, 20, 72, 20, false, 35, false, false, 4, 72,
candidate_1, Alaska, false, 13, false, 40, 88, 64, false, 35, unknown, true, 1, 27,
candidate_1, California, false, 27, false, 30, 88, 64, false, 35, unknown, false, 1, 27,
candidate_1, Florida, false, 18, false, 14, 88, 64, false, 35, unknown, false, 1, 27,
candidate_1, Hawaii, true, 27, true, 50, 88, 64, false, 35, false, true, 1, 27,
candidate_1, Kansas, false, 13, false, 20, 88, 64, false, 35, unknown, false, 1, 27,
candidate_0, Alaska, true, 14, true, 60, 93, 59, true, 48, true, false, 3, 54,
candidate_0, California, false, 28, true, 50, 93, 59, true, 48, unknown, false, 3, 54,
candidate_0, Florida, true, 22, true, 75, 93, 59, true, 48, true, true, 3, 54,
candidate_0, Hawaii, true, 17, false, 33, 93, 59, true, 48, false, false, 3, 54,
candidate_0, Kansas, false, 17, false, 16, 93, 59, true, 48, unknown, true, 3, 54,
candidate_1, Alaska, false, 14, false, 40, 87, 68, false, 48, unknown, false, 2, 45,
candidate_1, California, true, 28, false, 50, 87, 68, false, 48, false, false, 2, 45,
candidate_1, Florida, false, 22, false, 12, 87, 68, false, 48, unknown, false, 2, 45,
candidate_1, Hawaii, false, 17, true, 66, 87, 68, false, 48, unknown, true, 2, 45,
candidate_1, Kansas, true, 17, true, 83, 87, 68, false, 48, true, false, 2, 45,
candidate_0, Alaska, false, 17, true, 50, 80, 42, false, 47, unknown, false, 1, 23,
candidate_0, California, false, 17, false, 16, 80, 42, false, 47, unknown, true, 1, 23,
candidate_0, Florida, false, 17, true, 50, 80, 42, false, 47, unknown, false, 1, 23,
candidate_0, Hawaii, true, 23, false, 25, 80, 42, false, 47, true, false, 1, 23,
candidate_0, Kansas, false, 23, true, 37, 80, 42, false, 47, unknown, false, 1, 23,
candidate_1, Alaska, true, 17, false, 50, 78, 56, true, 47, false, false, 4, 76,
candidate_1, California, true, 17, true, 83, 78, 56, true, 47, false, false, 4, 76,
candidate_1, Florida, true, 17, false, 33, 78, 56, true, 47, false, false, 4, 76,
candidate_1, Hawaii, false, 23, false, 37, 78, 56, true, 47, unknown, false, 4, 76,
candidate_1, Kansas, true, 23, false, 37, 78, 56, true, 47, true, true, 4, 76,
candidate_0, Alaska, true, 17, false, 16, 63, 40, true, 38, true, true, 2, 35,
candidate_0, California, false, 29, true, 50, 63, 40, true, 38, unknown, false, 2, 35,
candidate_0, Florida, true, 17, false, 33, 63, 40, true, 38, false, true, 2, 35,
candidate_0, Hawaii, false, 17, false, 33, 63, 40, true, 38, unknown, true, 2, 35,
candidate_0, Kansas, false, 17, true, 50, 63, 40, true, 38, unknown, false, 2, 35,
candidate_1, Alaska, false, 17, true, 66, 95, 73, false, 38, unknown, true, 3, 64,
candidate_1, California, true, 29, false, 20, 95, 73, false, 38, false, false, 3, 64,
candidate_1, Florida, false, 17, false, 33, 95, 73, false, 38, unknown, true, 3, 64,
candidate_1, Hawaii, true, 17, true, 50, 95, 73, false, 38, true, true, 3, 64,
candidate_1, Kansas, true, 17, false, 33, 95, 73, false, 38, true, false, 3, 64,
candidate_0, Alaska, false, 20, true, 55, 91, 53, true, 48, unknown, false, 4, 79,
candidate_0, California, true, 23, true, 50, 91, 53, true, 48, false, false, 4, 79,
candidate_0, Florida, true, 18, true, 37, 91, 53, true, 48, false, false, 4, 79,
candidate_0, Hawaii, true, 16, true, 57, 91, 53, true, 48, false, false, 4, 79,
candidate_0, Kansas, true, 20, true, 44, 91, 53, true, 48, false, true, 4, 79,
candidate_1, Alaska, true, 20, false, 11, 63, 53, false, 48, true, true, 1, 20,
candidate_1, California, false, 23, false, 10, 63, 53, false, 48, unknown, false, 1, 20,
candidate_1, Florida, false, 18, false, 37, 63, 53, false, 48, unknown, false, 1, 20,
candidate_1, Hawaii, false, 16, false, 0, 63, 53, false, 48, unknown, false, 1, 20,
candidate_1, Kansas, false, 20, false, 33, 63, 53, false, 48, unknown, false, 1, 20,
candidate_0, Alaska, false, 13, false, 20, 65, 65, false, 62, unknown, false, 1, 21,
candidate_0, California, false, 27, true, 60, 65, 65, false, 62, unknown, false, 1, 21,
candidate_0, Florida, true, 21, false, 12, 65, 65, false, 62, true, false, 1, 21,
candidate_0, Hawaii, false, 13, false, 20, 65, 65, false, 62, unknown, false, 1, 21,
candidate_0, Kansas, false, 24, false, 33, 65, 65, false, 62, unknown, false, 1, 21,
candidate_1, Alaska, true, 13, true, 80, 94, 69, true, 62, true, true, 4, 78,
candidate_1, California, true, 27, false, 30, 94, 69, true, 62, false, true, 4, 78,
candidate_1, Florida, false, 21, true, 87, 94, 69, true, 62, unknown, true, 4, 78,
candidate_1, Hawaii, true, 13, true, 80, 94, 69, true, 62, true, true, 4, 78,
candidate_1, Kansas, true, 24, true, 55, 94, 69, true, 62, true, true, 4, 78,
